d1,d2,type,split,Neg samples
DB01174,DB09236,3,DB01068$h
DB00252,DB01087,3,DB00922$h
DB00252,DB08910,3,DB01600$h
DB01174,DB09026,3,DB00613$h
DB01174,DB06654,3,DB09118$h
DB00252,DB00987,3,DB00921$h
DB00252,DB00788,3,DB04938$h
DB01174,DB00571,3,DB00208$h
DB01174,DB01151,3,DB11614$h
DB00252,DB01218,3,DB08811$h
DB01174,DB01023,3,DB00827$h
DB00252,DB09262,3,DB08991$h
DB00252,DB01256,3,DB00479$h
DB00252,DB09082,3,DB00607$h
DB00252,DB06209,3,DB08875$h
DB00252,DB00091,3,DB01213$h
DB01174,DB11828,3,DB09099$h
DB01174,DB01142,3,DB11610$h
DB01174,DB01149,3,DB01239$h
DB00252,DB00321,3,DB06595$h
DB00252,DB01221,3,DB00918$h
DB01174,DB09262,3,DB12924$h
DB00252,DB01138,3,DB00295$h
DB00252,DB01131,3,DB01577$h
DB00252,DB06237,3,DB09488$h
DB00252,DB04930,3,DB00489$h
DB01174,DB06700,3,DB00322$t
DB01174,DB09297,3,DB00244$t
DB01174,DB01242,3,DB00184$h
DB00252,DB09026,3,DB13146$h
DB01174,DB06268,3,DB01241$h
DB01174,DB00554,3,DB06148$t
DB01174,DB00736,3,DB04868$h
DB01174,DB01156,3,DB00519$h
DB00252,DB00324,3,DB00344$h
DB01174,DB01196,3,DB00769$h
DB00252,DB05246,3,DB00442$h
DB00252,DB04572,3,DB06145$h
DB01174,DB11575,3,DB00346$h
DB00346,DB06711,4,DB04951$t
DB00598,DB01291,4,DB00722$h
DB00346,DB01274,4,DB00656$h
DB00346,DB01102,4,DB00750$h
DB00346,DB01366,4,DB00791$h
DB00598,DB00723,4,DB00674$h
DB00346,DB00964,4,DB00222$h
DB00346,DB00983,4,DB00274$h
DB00598,DB00983,4,DB06764$t
DB00598,DB01102,4,DB01037$h
DB00346,DB01291,4,DB08901$h
DB00598,DB01274,4,DB08905$h
DB00346,DB00935,4,DB09324$h
DB00346,DB00723,4,DB04842$h
DB00346,DB00397,4,DB08907$h
DB00569,DB06209,5,DB09034$h
DB00569,DB09215,5,DB00831$t
DB00758,DB00775,5,DB00469$h
DB00569,DB00586,5,DB06637$h
DB00775,DB08954,5,DB00698$h
DB00569,DB00972,5,DB01136$t
DB00775,DB00235,5,DB09488$h
DB00569,DB06206,5,DB00881$h
DB06209,DB00235,5,DB11921$t
DB00569,DB08954,5,DB00267$h
DB00758,DB00972,5,DB01424$t
DB00758,DB08954,5,DB09396$h
DB00569,DB08816,5,DB01403$h
DB00569,DB00775,5,DB01612$h
DB00569,DB00688,5,DB01100$t
DB06209,DB00775,5,DB00280$h
DB00569,DB00235,5,DB00369$h
DB06209,DB00972,5,DB00347$h
DB00569,DB00758,5,DB01044$h
DB00569,DB00244,5,DB00662$h
DB08816,DB00261,5,DB01041$h
DB00569,DB04951,5,DB06213$h
DB00569,DB01600,5,DB00339$t
DB00569,DB00749,5,DB00572$t
DB00569,DB00261,5,DB09414$h
DB08816,DB08954,5,DB00296$h
DB00775,DB00972,5,DB06802$h
DB00569,DB08880,5,DB00208$h
DB08816,DB00235,5,DB00865$h
DB00569,DB00861,5,DB00530$h
DB00261,DB00235,5,DB06690$t
DB00569,DB01401,5,DB01158$h
DB00261,DB08954,5,DB00669$h
DB08816,DB00775,5,DB00236$h
DB00261,DB00775,5,DB00845$h
DB00261,DB00972,5,DB06701$h
DB00261,DB06209,5,DB09209$h
DB00758,DB00235,5,DB00381$h
DB00569,DB00554,5,DB00614$h
DB00261,DB00758,5,DB00462$t
DB00569,DB00788,5,DB00223$h
DB06209,DB08954,5,DB00207$t
DB06335,DB00244,8,DB06264$t
DB00839,DB01185,8,DB00798$h
DB06335,DB06718,8,DB01118$h
DB06335,DB09245,8,DB08922$h
DB00222,DB00571,8,DB01331$t
DB00839,DB00861,8,DB06268$h
DB00839,DB00866,8,DB11586$t
DB00839,DB00489,8,DB01394$h
DB00839,DB06718,8,DB01586$t
DB00222,DB01295,8,DB08896$h
DB00839,DB08808,8,DB00889$h
DB00222,DB00244,8,DB00415$h
DB06203,DB06700,8,DB00317$h
DB06335,DB00861,8,DB08873$t
DB00839,DB01295,8,DB01164$h
DB00839,DB06700,8,DB06802$h
DB01015,DB04896,8,DB11121$h
DB01015,DB00685,8,DB05109$h
DB00284,DB09245,8,DB01606$h
DB00839,DB00244,8,DB08996$h
DB00222,DB01149,8,DB06813$h
DB01015,DB09245,8,DB00421$t
DB00222,DB04861,8,DB00494$h
DB01015,DB00752,8,DB06414$h
DB00222,DB06718,8,DB01599$h
DB00284,DB06700,8,DB09290$t
DB06335,DB00685,8,DB00213$t
DB01015,DB04878,8,DB00598$h
DB00222,DB01155,8,DB08993$t
DB00331,DB00861,8,DB01422$t
DB00222,DB04896,8,DB06403$h
DB00222,DB00598,8,DB04948$h
DB00222,DB04878,8,DB06694$h
DB00222,DB06700,8,DB00985$h
DB00284,DB04896,8,DB01415$t
DB00839,DB04846,8,DB00564$t
DB00331,DB06700,8,DB01066$t
DB00839,DB00284,8,DB04894$h
DB00839,DB00752,8,DB00531$h
DB01015,DB00331,8,DB06403$h
DB00222,DB04846,8,DB01615$h
DB00284,DB01149,8,DB09293$t
DB06335,DB01155,8,DB01397$h
DB00331,DB00244,8,DB01410$t
DB06203,DB00861,8,DB08947$t
DB00331,DB06718,8,DB00830$t
DB06203,DB09245,8,DB00492$h
DB00222,DB00331,8,DB01545$t
DB00222,DB00752,8,DB00275$t
DB01015,DB00839,8,DB00652$t
DB00284,DB00752,8,DB00663$h
DB00284,DB01155,8,DB01072$h
DB00222,DB08808,8,DB00657$h
DB00839,DB09245,8,DB00915$h
DB00839,DB04861,8,DB09185$h
DB00222,DB01185,8,DB01370$h
DB00839,DB01359,8,DB00724$h
DB01015,DB06203,8,DB00807$h
DB01015,DB00222,8,DB00970$h
DB06203,DB00244,8,DB08943$h
DB00222,DB00284,8,DB05381$h
DB00839,DB04878,8,DB00669$t
DB00284,DB01185,8,DB00613$h
DB00839,DB08983,8,DB00897$h
DB06203,DB06718,8,DB00745$h
DB00839,DB04896,8,DB01029$t
DB00222,DB00489,8,DB06413$t
DB00839,DB00571,8,DB11239$h
DB00222,DB00866,8,DB01437$h
DB00839,DB06335,8,DB09278$h
DB00331,DB09245,8,DB01600$h
DB06335,DB01185,8,DB01626$h
DB00331,DB01185,8,DB09330$h
DB01015,DB00244,8,DB11574$t
DB00331,DB00752,8,DB09272$t
DB00222,DB09245,8,DB00744$t
DB06335,DB00752,8,DB09065$h
DB00331,DB00685,8,DB00678$h
DB00331,DB01155,8,DB01410$h
DB00284,DB06718,8,DB03793$t
DB00284,DB00244,8,DB00490$h
DB00222,DB00685,8,DB09118$t
DB06203,DB01185,8,DB12161$h
DB00839,DB00222,8,DB06723$h
DB01015,DB01185,8,DB00515$t
DB01015,DB06335,8,DB00730$h
DB01015,DB00861,8,DB12026$h
DB00331,DB04896,8,DB00470$h
DB00222,DB00861,8,DB00920$t
DB01015,DB00284,8,DB00186$h
DB06203,DB00752,8,DB00978$t
DB00839,DB01149,8,DB00282$h
DB00222,DB06203,8,DB00586$h
DB06203,DB00685,8,DB01103$h
DB00222,DB06335,8,DB00699$h
DB06203,DB01155,8,DB00498$h
DB00839,DB00685,8,DB00511$t
DB01015,DB06700,8,DB00258$h
DB00284,DB00685,8,DB00573$t
DB00839,DB00598,8,DB01107$t
DB00839,DB01155,8,DB06791$h
DB00839,DB06203,8,DB01608$h
DB00331,DB01149,8,DB00294$t
DB00839,DB00331,8,DB06152$t
DB00222,DB08983,8,DB01558$h
DB00284,DB00861,8,DB04835$h
DB06335,DB04896,8,DB01129$h
DB06203,DB04896,8,DB08865$h
DB00222,DB01359,8,DB01409$h
DB01015,DB06718,8,DB09031$h
DB06237,DB00571,9,DB08806$h
DB06237,DB09235,9,DB01438$h
DB06237,DB00212,9,DB06690$h
DB06237,DB00275,9,DB00833$h
DB00820,DB06826,9,DB00611$h
DB00820,DB00492,9,DB00723$h
DB00820,DB06268,9,DB00998$t
DB06237,DB01359,9,DB06788$h
DB06237,DB01340,9,DB01628$h
DB00820,DB01359,9,DB00718$h
DB06237,DB00325,9,DB00750$h
DB06237,DB00492,9,DB11636$h
DB06237,DB00393,9,DB09216$t
DB00820,DB00393,9,DB13872$h
DB06237,DB08932,9,DB02659$h
DB06237,DB04861,9,DB01611$h
DB06237,DB00866,9,DB00967$h
DB06237,DB08808,9,DB01602$h
DB00820,DB00571,9,DB08964$h
DB00820,DB00275,9,DB00561$h
DB00820,DB00800,9,DB00850$h
DB06237,DB00692,9,DB08907$h
DB00820,DB09236,9,DB01020$h
DB06237,DB01023,9,DB00775$h
DB00820,DB09026,9,DB09241$h
DB00820,DB00524,9,DB09040$h
DB00820,DB04846,9,DB08819$h
DB00820,DB00876,9,DB00735$t
DB06237,DB00876,9,DB13158$h
DB06237,DB01275,9,DB00882$h
DB06237,DB01119,9,DB06817$h
DB00820,DB01275,9,DB00800$h
DB00820,DB09235,9,DB00195$h
DB06237,DB06826,9,DB00334$h
DB00820,DB08932,9,DB09232$h
DB00820,DB00654,9,DB08816$h
DB00820,DB08808,9,DB09076$t
DB06237,DB09236,9,DB00656$h
DB06237,DB09026,9,DB00479$h
DB06237,DB06268,9,DB00535$h
DB00820,DB00325,9,DB00797$h
DB00820,DB00692,9,DB06203$h
DB00820,DB01023,9,DB00808$h
DB06237,DB00524,9,DB00184$h
DB00820,DB00436,9,DB09030$h
DB06237,DB04846,9,DB11609$h
DB00820,DB00212,9,DB00313$h
DB00820,DB00866,9,DB08801$h
DB00820,DB01340,9,DB08807$h
DB06237,DB00436,9,DB01074$h
DB00820,DB01119,9,DB00573$t
DB00820,DB04861,9,DB09286$h
DB06237,DB00654,9,DB00211$h
DB06237,DB00800,9,DB01591$h
DB01149,DB06209,10,DB09067$t
DB01263,DB08816,10,DB00927$t
DB01263,DB06209,10,DB08996$t
DB05521,DB06209,10,DB09079$t
DB01264,DB08816,10,DB01329$t
DB05521,DB08816,10,DB01324$t
DB00252,DB06636,10,DB01377$t
DB01129,DB00758,10,DB09090$t
DB08933,DB00758,10,DB01559$t
DB01174,DB06636,10,DB00218$t
DB00752,DB00758,10,DB00255$h
DB09120,DB00758,10,DB13179$t
DB05812,DB00758,10,DB00771$t
DB01264,DB06209,10,DB00430$t
DB01149,DB08816,10,DB00612$t
DB00569,DB04575,11,DB09069$h
DB00569,DB04573,11,DB01128$h
DB00569,DB00783,11,DB01188$h
DB08808,DB01366,13,DB00732$t
DB01359,DB00983,13,DB00150$h
DB01359,DB01102,13,DB00215$t
DB04846,DB01274,13,DB00885$t
DB04861,DB04846,13,DB01588$t
DB01359,DB01291,13,DB06699$h
DB01359,DB09082,13,DB01105$h
DB04861,DB01291,13,DB00853$h
DB00866,DB00983,13,DB00601$h
DB08808,DB01274,13,DB01429$h
DB04846,DB01366,13,DB00755$t
DB00866,DB01366,13,DB08815$h
DB08808,DB00397,13,DB05015$h
DB08808,DB00983,13,DB09555$h
DB04846,DB00397,13,DB00353$h
DB04861,DB01102,13,DB00297$h
DB08808,DB09082,13,DB09134$h
DB04861,DB01366,13,DB00943$h
DB04861,DB00397,13,DB03615$h
DB00866,DB01291,13,DB01115$t
DB00866,DB01102,13,DB00626$h
DB01359,DB01274,13,DB00744$t
DB04861,DB00983,13,DB08811$h
DB00866,DB01274,13,DB00136$t
DB04846,DB01291,13,DB13139$h
DB04846,DB00983,13,DB00778$t
DB04846,DB01102,13,DB06739$h
DB08808,DB01102,13,DB00393$t
DB04861,DB01274,13,DB00220$h
DB04846,DB09082,13,DB01129$h
DB01359,DB01366,13,DB04951$h
DB00866,DB09082,13,DB01011$h
DB04861,DB09082,13,DB00668$h
DB00866,DB00397,13,DB00158$h
DB01359,DB00397,13,DB00527$t
DB08808,DB01291,13,DB00920$t
DB09117,DB08872,15,DB08871$h
DB00921,DB00933,15,DB01091$t
DB00972,DB05246,15,DB00821$t
DB00921,DB09286,15,DB08867$h
DB09117,DB01437,15,DB06737$t
DB00921,DB00334,15,DB01421$h
DB09117,DB00252,15,DB01005$h
DB09117,DB00875,15,DB08906$h
DB00972,DB00193,15,DB00356$h
DB00921,DB00321,15,DB00584$t
DB00972,DB01142,15,DB01365$h
DB00921,DB00818,15,DB05266$t
DB09117,DB00283,15,DB01249$t
DB00972,DB00818,15,DB00915$h
DB00972,DB08872,15,DB00495$t
DB00972,DB00961,15,DB00822$t
DB09117,DB00842,15,DB08981$h
DB00921,DB01440,15,DB00330$h
DB00921,DB01242,15,DB00362$h
DB00972,DB01151,15,DB00444$h
DB00972,DB01081,15,DB01357$h
DB09117,DB00298,15,DB00838$t
DB00972,DB06144,15,DB00896$t
DB09117,DB00193,15,DB01255$t
DB00972,DB01161,15,DB00373$h
DB00921,DB01544,15,DB01096$t
DB00921,DB09117,15,DB01336$t
DB00921,DB04844,15,DB01264$t
DB09117,DB01081,15,DB00827$h
DB09117,DB01242,15,DB00120$t
DB00972,DB00344,15,DB04920$h
DB00972,DB00237,15,DB01019$t
DB00972,DB00231,15,DB08874$t
DB09117,DB01065,15,DB01627$t
DB00921,DB01221,15,DB00278$h
DB00921,DB01151,15,DB01586$t
DB00921,DB01174,15,DB01057$h
DB00921,DB01178,15,DB00158$t
DB00921,DB00972,15,DB00979$t
DB00921,DB00752,15,DB00454$h
DB09117,DB01174,15,DB01384$t
DB00972,DB00752,15,DB00480$h
DB00921,DB01065,15,DB00821$h
DB00921,DB00193,15,DB09242$t
DB00921,DB01161,15,DB00686$t
DB00921,DB00967,15,DB00678$h
DB00921,DB01142,15,DB00722$h
DB09117,DB00909,15,DB06148$h
DB00921,DB01545,15,DB00929$h
DB00921,DB00961,15,DB09091$h
DB00921,DB01615,15,DB00584$h
DB00972,DB01615,15,DB09040$t
DB00972,DB01437,15,DB00812$h
DB00972,DB01242,15,DB01054$t
DB00972,DB00252,15,DB00983$t
DB00972,DB04844,15,DB00905$t
DB09117,DB00933,15,DB01553$t
DB09117,DB00334,15,DB01260$t
DB01174,DB00252,15,DB09183$t
DB09117,DB00721,15,DB00432$t
DB09117,DB00321,15,DB09462$h
DB09117,DB01142,15,DB00380$h
DB09117,DB00818,15,DB00700$t
DB00972,DB09286,15,DB06813$t
DB00921,DB00721,15,DB01170$h
DB00972,DB00721,15,DB01245$h
DB00921,DB00344,15,DB01062$t
DB00921,DB00237,15,DB01074$t
DB09117,DB01440,15,DB00724$t
DB09117,DB00752,15,DB06710$t
DB00921,DB00660,15,DB00826$t
DB00972,DB00660,15,DB01158$h
DB00972,DB00283,15,DB01082$h
DB09117,DB01545,15,DB00701$t
DB09117,DB01544,15,DB09130$h
DB00921,DB01356,15,DB00305$h
DB09117,DB01161,15,DB01013$t
DB00921,DB01437,15,DB06802$t
DB00921,DB00252,15,DB02703$h
DB09117,DB01221,15,DB00862$t
DB00921,DB00875,15,DB00397$h
DB00972,DB00298,15,DB01429$t
DB09117,DB01178,15,DB09078$t
DB00972,DB00875,15,DB00517$h
DB09117,DB00972,15,DB01074$t
DB00921,DB08910,15,DB05812$h
DB00972,DB00909,15,DB00626$t
DB09117,DB05246,15,DB01263$h
DB00921,DB06144,15,DB09216$t
DB00921,DB00842,15,DB02513$t
DB00972,DB01178,15,DB11609$h
DB00972,DB01174,15,DB01219$h
DB00972,DB00334,15,DB06799$h
DB00972,DB00842,15,DB09396$t
DB09117,DB00961,15,DB01288$h
DB09117,DB00967,15,DB02959$h
DB09117,DB01615,15,DB00318$h
DB00972,DB00933,15,DB00543$h
DB09117,DB09286,15,DB00436$t
DB00972,DB00967,15,DB00130$h
DB00921,DB00298,15,DB00887$t
DB00972,DB08910,15,DB00647$h
DB00921,DB00283,15,DB08971$t
DB00972,DB00321,15,DB00302$t
DB00921,DB01081,15,DB00849$h
DB00972,DB01065,15,DB00409$h
DB00972,DB01221,15,DB09241$t
DB00972,DB01440,15,DB09094$h
DB09117,DB04844,15,DB11342$t
DB09117,DB00344,15,DB00260$t
DB00921,DB00231,15,DB09209$t
DB09117,DB00237,15,DB01610$h
DB09117,DB00231,15,DB06441$h
DB00921,DB08872,15,DB00385$h
DB00921,DB00909,15,DB01004$t
DB09117,DB08910,15,DB01140$t
DB09117,DB01356,15,DB06401$h
DB00972,DB01545,15,DB00377$h
DB00972,DB01544,15,DB11636$t
DB00921,DB05246,15,DB06701$h
DB09117,DB01151,15,DB00699$t
DB09117,DB00660,15,DB08899$h
DB09117,DB06144,15,DB09449$t
DB00887,DB01338,16,DB00624$t
DB00887,DB01245,16,DB00621$t
DB00334,DB06701,17,DB09054$h
DB01129,DB06701,17,DB00266$t
DB08806,DB06701,17,DB01410$t
DB00585,DB06701,17,DB09396$t
DB00736,DB06701,17,DB11342$t
DB13595,DB06701,17,DB00253$h
DB00353,DB00489,18,DB04574$h
DB00353,DB00571,18,DB00945$h
DB00353,DB04846,18,DB08827$t
DB00353,DB08808,18,DB00983$h
DB00353,DB00866,18,DB00737$h
DB00353,DB04861,18,DB09018$h
DB00353,DB01359,18,DB01065$h
DB00353,DB01295,18,DB01589$h
DB00353,DB00598,18,DB06723$h
DB01087,DB01259,19,DB01166$t
DB01087,DB00344,19,DB01623$h
DB01087,DB00346,19,DB01597$t
DB00489,DB06788,19,DB00443$t
DB00489,DB01259,19,DB00178$h
DB00875,DB01242,19,DB01592$h
DB04844,DB00014,19,DB00169$t
DB00875,DB01015,19,DB12532$t
DB00014,DB01142,19,DB06794$h
DB00908,DB00983,19,DB06213$h
DB00908,DB00321,19,DB06413$t
DB05294,DB09082,19,DB00276$t
DB04844,DB01263,19,DB00347$h
DB00489,DB00014,19,DB09286$h
DB00489,DB01274,19,DB06817$h
DB00875,DB06825,19,DB09216$h
DB05294,DB00346,19,DB00619$h
DB05294,DB00344,19,DB11730$t
DB00261,DB00983,19,DB01369$t
DB00875,DB00344,19,DB00353$h
DB00875,DB00346,19,DB00822$t
DB04844,DB01242,19,DB01228$h
DB00908,DB01151,19,DB08822$h
DB00908,DB01155,19,DB00665$h
DB04844,DB01015,19,DB09093$h
DB05294,DB00321,19,DB01622$t
DB00261,DB01151,19,DB09128$t
DB00261,DB01155,19,DB09273$t
DB00875,DB06788,19,DB00970$h
DB08881,DB00014,19,DB05245$h
DB00489,DB01155,19,DB00570$h
DB01155,DB00983,19,DB09138$t
DB04844,DB06825,19,DB00867$t
DB01182,DB01087,19,DB01053$t
DB01087,DB01151,19,DB01019$h
DB08881,DB06825,19,DB09214$h
DB00261,DB00334,19,DB00315$t
DB04844,DB00344,19,DB01208$t
DB00908,DB00344,19,DB01095$h
DB00908,DB00346,19,DB00950$h
DB01087,DB06825,19,DB00339$h
DB00875,DB09082,19,DB00456$h
DB05294,DB00983,19,DB09039$t
DB00875,DB00321,19,DB01262$h
DB00875,DB01182,19,DB01242$h
DB00014,DB00358,19,DB00417$h
DB00489,DB00983,19,DB00189$h
DB01155,DB01151,19,DB11136$h
DB08881,DB06788,19,DB00377$h
DB00489,DB01356,19,DB00324$t
DB01155,DB00344,19,DB06196$h
DB01087,DB09082,19,DB09101$h
DB00014,DB06825,19,DB00641$t
DB00014,DB09082,19,DB00771$t
DB00261,DB00358,19,DB01132$t
DB04844,DB00321,19,DB09232$h
DB01182,DB00014,19,DB00340$h
DB04844,DB01182,19,DB00190$t
DB00489,DB00358,19,DB09156$h
DB00489,DB00344,19,DB00297$t
DB00014,DB06788,19,DB00422$h
DB01155,DB00014,19,DB01086$h
DB05294,DB01155,19,DB01010$h
DB01182,DB00818,19,DB04967$h
DB01155,DB01263,19,DB00314$h
DB00489,DB00334,19,DB11079$t
DB00014,DB00334,19,DB00349$t
DB01182,DB01015,19,DB09278$h
DB05294,DB00014,19,DB01069$h
DB04844,DB00818,19,DB11268$t
DB01155,DB01015,19,DB00894$h
DB01087,DB00014,19,DB06193$t
DB01182,DB06825,19,DB09244$t
DB01182,DB00344,19,DB00826$t
DB01182,DB00346,19,DB08864$h
DB05294,DB06788,19,DB01426$t
DB05294,DB01259,19,DB00794$h
DB01155,DB06825,19,DB04896$h
DB00014,DB01274,19,DB01431$t
DB01155,DB00346,19,DB05351$t
DB01182,DB06788,19,DB00947$t
DB05294,DB01015,19,DB00998$t
DB00014,DB00818,19,DB00934$h
DB05294,DB01274,19,DB01048$t
DB00014,DB01259,19,DB09449$h
DB00875,DB01142,19,DB09449$t
DB00875,DB01087,19,DB08994$t
DB04844,DB06788,19,DB06769$t
DB00908,DB01259,19,DB00332$t
DB01182,DB09082,19,DB01005$t
DB00261,DB01242,19,DB00248$t
DB00014,DB01356,19,DB00257$h
DB00908,DB01087,19,DB00802$h
DB01182,DB00321,19,DB00333$t
DB04844,DB01142,19,DB00817$h
DB01087,DB00334,19,DB00959$h
DB00261,DB00014,19,DB08880$h
DB01155,DB00321,19,DB00959$h
DB00908,DB01274,19,DB09214$h
DB00261,DB09082,19,DB01074$t
DB05294,DB01142,19,DB00914$t
DB00261,DB01087,19,DB01213$t
DB04844,DB09082,19,DB00818$h
DB00489,DB01242,19,DB01168$h
DB00875,DB01259,19,DB00233$h
DB00908,DB06825,19,DB06654$t
DB05294,DB01356,19,DB00936$h
DB01087,DB01242,19,DB00853$t
DB05294,DB01182,19,DB00936$h
DB04844,DB01274,19,DB00223$h
DB00489,DB01263,19,DB06264$h
DB01155,DB00818,19,DB01620$t
DB00875,DB00358,19,DB00697$h
DB00908,DB00334,19,DB01353$t
DB04844,DB01259,19,DB01086$t
DB00875,DB00983,19,DB13153$t
DB01182,DB01356,19,DB00298$h
DB01182,DB01155,19,DB00345$h
DB05294,DB00334,19,DB00611$t
DB00908,DB06788,19,DB00314$h
DB05294,DB01151,19,DB01002$h
DB05294,DB00818,19,DB09276$h
DB01155,DB01356,19,DB00617$h
DB00908,DB00818,19,DB08884$h
DB00908,DB01142,19,DB08816$h
DB01087,DB01142,19,DB00359$h
DB00261,DB00321,19,DB08860$t
DB00261,DB01142,19,DB06412$t
DB00489,DB01142,19,DB01422$h
DB00908,DB01356,19,DB00535$t
DB00261,DB01263,19,DB00764$h
DB01155,DB06788,19,DB00541$t
DB00875,DB00334,19,DB03619$t
DB01182,DB01142,19,DB00353$h
DB01182,DB01259,19,DB00115$h
DB00014,DB00346,19,DB00323$t
DB00014,DB00344,19,DB00917$t
DB01155,DB01142,19,DB00735$h
DB05294,DB00358,19,DB06616$t
DB00261,DB06825,19,DB00673$h
DB00261,DB01182,19,DB04840$h
DB01155,DB01087,19,DB00699$t
DB00489,DB01151,19,DB01878$h
DB00261,DB01356,19,DB09094$h
DB00261,DB00344,19,DB09275$t
DB00261,DB00346,19,DB01563$h
DB00489,DB00346,19,DB01048$t
DB01087,DB06788,19,DB01431$h
