d1,d2,type,split,Neg samples
DB01174,DB00849,3,DB06711$h
DB01174,DB00843,3,DB04951$h
DB01174,DB00845,3,DB00830$h
DB00252,DB01409,3,DB00966$h
DB01174,DB01045,3,DB00455$h
DB01174,DB08868,3,DB00851$h
DB01220,DB00418,3,DB00528$h
DB01174,DB08860,3,DB00350$h
DB01174,DB06210,3,DB00337$h
DB01174,DB06216,3,DB00266$h
DB01174,DB00390,3,DB06144$h
DB01174,DB11921,3,DB00526$h
DB01220,DB00250,3,DB00344$h
DB01174,DB00339,3,DB01030$h
DB00252,DB00799,3,DB04855$h
DB00252,DB00296,3,DB00569$h
DB01174,DB00440,3,DB00963$h
DB01174,DB06145,3,DB00487$h
DB01174,DB00448,3,DB00309$h
DB01174,DB00622,3,DB01165$h
DB01174,DB00208,3,DB09269$h
DB01174,DB00204,3,DB00619$h
DB01174,DB00203,3,DB08871$t
DB01174,DB00682,3,DB00282$h
DB01174,DB00683,3,DB09288$h
DB01174,DB13874,3,DB01301$h
DB00252,DB00395,3,DB11079$h
DB00252,DB00708,3,DB00735$h
DB00252,DB00185,3,DB01410$h
DB00252,DB00180,3,DB05246$h
DB00252,DB00169,3,DB00813$h
DB01174,DB09238,3,DB00975$h
DB01174,DB01427,3,DB08933$h
DB00252,DB00390,3,DB04576$h
DB00252,DB01349,3,DB06804$h
DB01437,DB00682,3,DB00537$h
DB00252,DB06403,3,DB05316$h
DB00252,DB01166,3,DB00381$h
DB01174,DB01222,3,DB06725$h
DB00252,DB00361,3,DB01107$h
DB00252,DB01016,3,DB00673$h
DB00252,DB01012,3,DB01112$h
DB01174,DB00870,3,DB00266$h
DB01174,DB00872,3,DB00866$h
DB00252,DB06210,3,DB01412$h
DB01174,DB07615,3,DB08797$h
DB01174,DB00759,3,DB01122$h
DB01174,DB01118,3,DB09269$h
DB00252,DB00278,3,DB06287$h
DB01174,DB06207,3,DB06148$h
DB01174,DB00897,3,DB06711$h
DB00252,DB05381,3,DB00027$h
DB00252,DB01072,3,DB06781$h
DB00252,DB00911,3,DB11106$h
DB00252,DB00927,3,DB08941$h
DB01174,DB00471,3,DB00727$h
DB01174,DB00472,3,DB01348$h
DB01174,DB00475,3,DB09270$h
DB00252,DB00297,3,DB06626$h
DB01174,DB00278,3,DB00433$h
DB01174,DB00277,3,DB00452$h
DB00252,DB00620,3,DB01128$h
DB00252,DB13179,3,DB09265$h
DB00252,DB00991,3,DB00324$h
DB00252,DB00997,3,DB01140$t
DB00252,DB08439,3,DB01355$h
DB01174,DB00307,3,DB00186$h
DB01174,DB00655,3,DB06292$h
DB01174,DB00656,3,DB01227$h
DB00252,DB00751,3,DB09265$h
DB00252,DB00753,3,DB00801$h
DB01174,DB00784,3,DB00642$h
DB00252,DB00339,3,DB05219$h
DB00252,DB00289,3,DB00432$h
DB00252,DB01396,3,DB09231$h
DB00252,DB01393,3,DB01044$h
DB00252,DB00883,3,DB01216$h
DB00252,DB00373,3,DB01433$h
DB00252,DB00377,3,DB01195$h
DB00252,DB01029,3,DB11348$h
DB00252,DB01028,3,DB01626$h
DB01174,DB04898,3,DB00465$h
DB01174,DB00862,3,DB00211$h
DB01174,DB00864,3,DB05109$t
DB01174,DB00869,3,DB01399$h
DB01174,DB06287,3,DB01238$h
DB00252,DB11817,3,DB00244$h
DB00252,DB00617,3,DB08814$h
DB01174,DB12026,3,DB01082$t
DB00252,DB00540,3,DB00828$h
DB01174,DB01253,3,DB01169$h
DB00252,DB00613,3,DB00126$h
DB00252,DB00612,3,DB09090$h
DB00252,DB00531,3,DB01197$h
DB01174,DB00889,3,DB00343$h
DB01174,DB00884,3,DB00567$h
DB01174,DB00883,3,DB03128$h
DB00252,DB13874,3,DB06698$t
DB01174,DB06789,3,DB06196$h
DB00252,DB00969,3,DB00680$h
DB00252,DB06737,3,DB00481$h
DB01174,DB06016,3,DB00698$h
DB00252,DB08906,3,DB00228$h
DB01174,DB00263,3,DB00497$h
DB00252,DB00402,3,DB09499$h
DB01174,DB01229,3,DB09235$h
DB01174,DB00266,3,DB06176$h
DB01220,DB00980,3,DB00366$h
DB00252,DB06736,3,DB00943$h
DB01174,DB00469,3,DB08943$h
DB00252,DB06738,3,DB06792$h
DB00252,DB06739,3,DB00326$h
DB01174,DB01223,3,DB01180$t
DB01174,DB01227,3,DB00714$h
DB01174,DB00647,3,DB06710$h
DB01174,DB00316,3,DB06216$h
DB01174,DB00643,3,DB00353$h
DB01174,DB00641,3,DB00744$h
DB01174,DB00318,3,DB01614$h
DB01174,DB00799,3,DB00291$h
DB01174,DB00796,3,DB01437$h
DB00252,DB00320,3,DB00806$h
DB01174,DB01136,3,DB00841$t
DB01174,DB01132,3,DB01275$h
DB00252,DB01384,3,DB09099$h
DB01174,DB09080,3,DB11737$h
DB01174,DB01357,3,DB05294$h
DB01174,DB01355,3,DB01380$h
DB01174,DB09216,3,DB06781$h
DB00252,DB01036,3,DB00781$h
DB00252,DB01037,3,DB01423$h
DB00252,DB06282,3,DB09094$h
DB00252,DB01039,3,DB06816$h
DB00252,DB01020,3,DB01299$h
DB00252,DB00327,3,DB00489$h
DB00252,DB00637,3,DB00828$h
DB00252,DB01587,3,DB00954$h
DB00252,DB00850,3,DB00511$h
DB00252,DB00768,3,DB00819$h
DB01174,DB06702,3,DB00356$h
DB00252,DB04898,3,DB01088$h
DB00252,DB00263,3,DB00378$h
DB00252,DB00264,3,DB00831$t
DB00252,DB01466,3,DB09268$h
DB01174,DB00615,3,DB00759$h
DB00252,DB06710,3,DB00499$h
DB01174,DB01241,3,DB00228$h
DB00252,DB00812,3,DB00854$h
DB01174,DB00528,3,DB00603$h
DB00252,DB00602,3,DB00303$h
DB00252,DB00938,3,DB09273$h
DB00252,DB00976,3,DB00502$h
DB00252,DB00604,3,DB09101$h
DB01174,DB00412,3,DB06729$h
DB00252,DB09396,3,DB06153$h
DB00252,DB00546,3,DB00890$h
DB01174,DB01236,3,DB09038$h
DB01174,DB00320,3,DB11156$h
DB01174,DB00637,3,DB00774$h
DB01174,DB00327,3,DB01202$t
DB01174,DB00328,3,DB01384$h
DB00252,DB12332,3,DB00604$h
DB00252,DB00772,3,DB06196$h
DB00252,DB00153,3,DB08910$h
DB01174,DB01124,3,DB06206$h
DB01174,DB01126,3,DB00328$h
DB01174,DB01120,3,DB09277$h
DB01174,DB00748,3,DB00438$h
DB01174,DB00745,3,DB00801$h
DB01174,DB00744,3,DB08796$h
DB01174,DB01128,3,DB01162$h
DB00252,DB01551,3,DB00395$h
DB00252,DB01559,3,DB01224$h
DB00252,DB00469,3,DB01111$h
DB01174,DB01424,3,DB00567$h
DB00252,DB01222,3,DB06636$h
DB00252,DB01227,3,DB01301$h
DB01174,DB06739,3,DB00443$h
DB01174,DB09296,3,DB09270$h
DB00252,DB00448,3,DB00295$h
DB01174,DB06595,3,DB00206$t
DB00252,DB06708,3,DB08901$h
DB01174,DB00207,3,DB00940$h
DB00252,DB00869,3,DB01576$h
DB01437,DB00498,3,DB05266$h
DB00252,DB06595,3,DB01401$h
DB00252,DB01708,3,DB00940$h
DB00252,DB09078,3,DB09134$h
DB00252,DB00731,3,DB01433$h
DB00252,DB00988,3,DB00925$h
DB00252,DB00808,3,DB09212$h
DB00252,DB00802,3,DB01429$h
DB01174,DB00240,3,DB00191$h
DB01174,DB00246,3,DB09238$h
DB01174,DB00531,3,DB06150$h
DB00252,DB00945,3,DB09216$h
DB00252,DB00947,3,DB09236$h
DB00252,DB00748,3,DB04272$t
DB00252,DB01136,3,DB00445$h
DB01174,DB00401,3,DB00837$t
DB01174,DB00402,3,DB09038$h
DB01174,DB00404,3,DB09084$h
DB01174,DB00338,3,DB01333$t
DB01174,DB00337,3,DB00764$h
DB00252,DB01132,3,DB01401$h
DB01174,DB00620,3,DB11915$h
DB01174,DB00624,3,DB11574$h
DB01174,DB00625,3,DB00263$h
DB01174,DB00628,3,DB00387$h
DB00252,DB00490,3,DB00428$h
DB01220,DB00946,3,DB06213$h
DB00252,DB00706,3,DB00317$h
DB01174,DB01110,3,DB06274$h
DB01174,DB01115,3,DB00184$h
DB01174,DB01114,3,DB01267$h
DB01174,DB00757,3,DB09278$h
DB01174,DB00751,3,DB06770$h
DB01174,DB00753,3,DB00289$h
DB01174,DB01595,3,DB01000$h
DB01174,DB01591,3,DB08930$h
DB01174,DB09166,3,DB00771$h
DB01174,DB09167,3,DB06810$h
DB00252,DB00234,3,DB09221$h
DB00252,DB05039,3,DB01259$h
DB00252,DB01050,3,DB00855$h
DB01174,DB00661,3,DB09277$h
DB01174,DB00980,3,DB00288$h
DB01174,DB00988,3,DB06788$h
DB00252,DB00678,3,DB01599$h
DB00252,DB01219,3,DB00399$h
DB00252,DB00745,3,DB01595$h
DB00252,DB00744,3,DB01626$h
DB01174,DB06777,3,DB00827$h
DB01174,DB06772,3,DB00887$h
DB00252,DB08922,3,DB00647$h
DB00252,DB04938,3,DB01105$h
DB01174,DB00969,3,DB00350$h
DB00252,DB00849,3,DB00514$h
DB00252,DB00835,3,DB00245$h
DB00252,DB00836,3,DB01553$h
DB01174,DB00503,3,DB09153$h
DB01174,DB08992,3,DB00592$h
DB00252,DB01124,3,DB00987$h
DB01174,DB00433,3,DB01154$h
DB01174,DB00349,3,DB00747$h
DB01174,DB01215,3,DB00295$h
DB01174,DB00617,3,DB00547$h
DB01174,DB01219,3,DB00708$h
DB01174,DB00347,3,DB00219$h
DB01174,DB00613,3,DB09162$h
DB01174,DB00502,3,DB09265$h
DB01174,DB00185,3,DB00433$h
DB00252,DB00482,3,DB09042$h
DB01174,DB00180,3,DB11315$h
DB00252,DB00712,3,DB01116$t
DB00252,DB00717,3,DB00686$h
DB00252,DB00136,3,DB09018$h
DB01174,DB01104,3,DB09067$h
DB01174,DB01105,3,DB01553$h
DB01174,DB01100,3,DB02959$h
DB01174,DB00768,3,DB01048$h
DB01174,DB00295,3,DB00340$h
DB01174,DB00294,3,DB09269$h
DB01174,DB00297,3,DB00142$h
DB01174,DB00296,3,DB00442$h
DB01174,DB09396,3,DB00263$h
DB00252,DB01283,3,DB00267$h
DB00252,DB00295,3,DB00339$h
DB01220,DB01154,3,DB01050$h
DB00252,DB01261,3,DB00146$h
DB00252,DB01190,3,DB00853$t
DB00252,DB01192,3,DB08931$h
DB00252,DB01194,3,DB00436$h
DB00252,DB01198,3,DB00411$t
DB00252,DB11560,3,DB00624$h
DB01174,DB00991,3,DB00317$h
DB01174,DB00997,3,DB00262$h
DB00252,DB00549,3,DB00216$h
DB00252,DB01241,3,DB00842$h
DB01174,DB06403,3,DB08983$h
DB00252,DB01069,3,DB00992$h
DB00252,DB11362,3,DB05265$h
DB00252,DB01067,3,DB00191$h
DB00252,DB01060,3,DB01192$h
DB00252,DB01062,3,DB01275$h
DB01174,DB06292,3,DB11581$h
DB01174,DB06742,3,DB00830$h
DB01174,DB01216,3,DB00539$t
DB00252,DB11614,3,DB01088$h
DB01174,DB00343,3,DB01005$h
DB01174,DB00976,3,DB08906$h
DB01174,DB00977,3,DB01620$h
DB01174,DB00726,3,DB00254$h
DB01174,DB00612,3,DB00384$h
DB00252,DB09183,3,DB01613$h
DB01220,DB00498,3,DB01236$h
DB01174,DB00593,3,DB00190$h
DB01174,DB04946,3,DB00713$h
DB01174,DB00420,3,DB01054$h
DB01174,DB00426,3,DB01351$h
DB01174,DB00359,3,DB01070$h
DB01174,DB00608,3,DB06772$h
DB01174,DB00602,3,DB11560$h
DB01174,DB00603,3,DB00795$h
DB01174,DB00604,3,DB01150$h
DB01174,DB00199,3,DB00462$h
DB00252,DB00726,3,DB13879$h
DB00252,DB00624,3,DB09290$h
DB01174,DB00514,3,DB00309$h
DB01174,DB01171,3,DB01577$h
DB01174,DB01175,3,DB09083$t
DB01174,DB00772,3,DB06723$h
DB01174,DB00285,3,DB00254$h
DB01174,DB00281,3,DB08824$t
DB00252,DB01200,3,DB00485$h
DB01174,DB01393,3,DB00883$h
DB00252,DB00213,3,DB00723$h
DB00252,DB00215,3,DB01421$h
DB00252,DB00216,3,DB01034$h
DB01174,DB01559,3,DB09293$h
DB01174,DB01002,3,DB01013$h
DB00252,DB04871,3,DB00581$h
DB00252,DB00455,3,DB09214$h
DB00252,DB01184,3,DB09244$h
DB01174,DB01062,3,DB06201$h
DB00252,DB01183,3,DB01179$h
DB01174,DB06770,3,DB00259$h
DB00252,DB00696,3,DB00914$h
DB00252,DB11574,3,DB00214$t
DB00252,DB01075,3,DB00417$h
DB00252,DB06267,3,DB00578$h
DB00252,DB12483,3,DB00450$h
DB01174,DB01431,3,DB09161$h
DB01174,DB06282,3,DB11943$h
DB01174,DB12161,3,DB08996$h
DB01174,DB00945,3,DB00584$h
DB01174,DB00947,3,DB00987$h
DB01174,DB00946,3,DB00285$h
DB01174,DB01587,3,DB00470$h
DB01174,DB08922,3,DB00723$h
DB01174,DB00367,3,DB00847$h
DB01174,DB00361,3,DB09276$h
DB01174,DB00169,3,DB01332$h
DB00252,DB00734,3,DB00669$t
DB00252,DB00224,3,DB01259$h
DB01174,DB00568,3,DB01409$h
DB01174,DB04841,3,DB00967$h
DB00252,DB00496,3,DB06288$h
DB00252,DB09555,3,DB01000$t
DB01174,DB06803,3,DB01242$h
DB01174,DB00567,3,DB00422$h
DB01174,DB00564,3,DB01243$h
DB01174,DB01166,3,DB00628$h
DB01174,DB00701,3,DB03756$h
DB01174,DB00700,3,DB01209$h
DB01174,DB00706,3,DB09117$h
DB01174,DB00705,3,DB00657$h
DB01174,DB00708,3,DB00490$h
DB00252,DB00590,3,DB00142$h
DB00252,DB06216,3,DB00455$h
DB00252,DB00570,3,DB06402$h
DB01174,DB01384,3,DB00800$h
DB00252,DB00207,3,DB11239$h
DB00252,DB00204,3,DB01208$h
DB00252,DB00203,3,DB03756$h
DB01174,DB01016,3,DB02959$h
DB01174,DB01012,3,DB00903$h
DB00252,DB09296,3,DB00199$h
DB01174,DB00381,3,DB02638$t
DB01174,DB09231,3,DB00869$h
DB01174,DB08798,3,DB01327$h
DB00252,DB01240,3,DB00978$h
DB00252,DB00814,3,DB04572$h
DB00252,DB08868,3,DB01178$h
DB00252,DB01085,3,DB00213$h
DB00252,DB08828,3,DB00226$h
DB00252,DB08827,3,DB00224$h
DB01174,DB08893,3,DB11156$h
DB00252,DB00608,3,DB00175$h
DB00252,DB06702,3,DB01130$t
DB00252,DB08918,3,DB09235$h
DB01174,DB11817,3,DB09338$h
DB00252,DB06803,3,DB09282$h
DB00252,DB00845,3,DB00412$h
DB01174,DB06725,3,DB11630$t
DB00252,DB00904,3,DB00708$h
DB00252,DB11915,3,DB00633$h
DB01174,DB01232,3,DB00283$h
DB01174,DB00377,3,DB11121$h
DB01174,DB00379,3,DB01162$h
DB01174,DB00175,3,DB00935$h
DB01174,DB00177,3,DB09262$h
DB01174,DB04871,3,DB11348$h
DB01174,DB00570,3,DB00841$h
DB01174,DB00575,3,DB09322$h
DB01174,DB00636,3,DB11641$h
DB01174,DB01154,3,DB01592$h
DB01174,DB01621,3,DB09112$h
DB01174,DB01159,3,DB09060$h
DB00252,DB00980,3,DB00622$h
DB01174,DB01628,3,DB00291$h
DB01174,DB00712,3,DB01139$h
DB00252,DB00694,3,DB04894$h
DB01174,DB01020,3,DB08799$h
DB01174,DB01026,3,DB00793$h
DB01174,DB01029,3,DB11560$h
DB01174,DB01028,3,DB00385$h
DB00252,DB01591,3,DB00627$t
DB01174,DB00396,3,DB00205$h
DB01437,DB00266,3,DB00672$h
DB00252,DB01253,3,DB01098$h
DB00252,DB00307,3,DB06636$h
DB01174,DB05381,3,DB08873$h
DB00252,DB00672,3,DB06243$t
DB00252,DB00843,3,DB06802$h
DB00252,DB09080,3,DB00606$h
DB00252,DB01097,3,DB01878$h
DB01174,DB00814,3,DB00661$h
DB01174,DB00812,3,DB00530$h
DB00252,DB06207,3,DB00718$h
DB00252,DB06789,3,DB09396$h
DB01174,DB00925,3,DB01198$h
DB01174,DB00924,3,DB00289$h
DB00252,DB00910,3,DB00838$h
DB00252,DB00870,3,DB00955$h
DB01174,DB00477,3,DB00857$h
DB01174,DB06738,3,DB00220$h
DB01174,DB06736,3,DB00436$h
DB01174,DB06737,3,DB01084$h
DB01174,DB06697,3,DB09462$h
DB01174,DB06155,3,DB00838$h
DB00252,DB00912,3,DB00852$h
DB00252,DB00918,3,DB08873$h
DB00252,DB00907,3,DB09112$h
DB00252,DB01410,3,DB03619$h
DB00252,DB00906,3,DB00891$h
DB01220,DB00599,3,DB00753$h
DB00252,DB00553,3,DB09030$h
DB00252,DB00420,3,DB01436$h
DB01174,DB00490,3,DB00258$h
DB01174,DB00497,3,DB00771$h
DB01174,DB00496,3,DB00341$h
DB01174,DB00495,3,DB00469$h
DB01174,DB00499,3,DB09211$h
DB01174,DB00498,3,DB00389$h
DB01174,DB00546,3,DB01066$h
DB01174,DB00541,3,DB00448$h
DB01174,DB00540,3,DB08994$h
DB01174,DB00543,3,DB01165$t
DB01174,DB00549,3,DB04794$h
DB00252,DB00285,3,DB00672$h
DB01174,DB00724,3,DB08795$t
DB01174,DB01039,3,DB00804$h
DB01174,DB01036,3,DB02959$h
DB01174,DB01037,3,DB06262$h
DB01174,DB09289,3,DB00666$h
DB01174,DB09288,3,DB01501$h
DB01174,DB13179,3,DB08922$h
DB00252,DB00318,3,DB00599$h
DB00252,DB01229,3,DB09277$h
DB01174,DB09555,3,DB00247$h
DB01174,DB01240,3,DB00866$h
DB01174,DB01349,3,DB00772$h
DB01174,DB05351,3,DB01137$t
DB01174,DB11560,3,DB01010$h
DB00252,DB00281,3,DB00634$h
DB01174,DB00270,3,DB00241$h
DB01174,DB00802,3,DB08808$h
DB01174,DB00808,3,DB00450$h
DB01174,DB01190,3,DB00454$h
DB01174,DB01194,3,DB08954$h
DB00252,DB04946,3,DB01035$h
DB00252,DB00396,3,DB00773$h
DB01174,DB00936,3,DB00717$h
